sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_286778,郑思先,郑采,郑思先 后来 升任 福建 承宣 布政使 ， 又 请 宋濂 为 郑采 写 墓志铭 。,人物一 后来 升任 福建 承宣 布政使  请 宋濂 人物二 写 墓志铭,-1
TRAIN_SENT_ID_264186,刘备,孙尚香,这些 均 使得 孙尚香 开始 憎恶 乱世 ， 并 决定 为 刘备 而活 。,均 人物二 憎恶 乱世  决定 人物一 而活,1
TRAIN_SENT_ID_264162,刘备,孙尚香,孙尚香 哭 祭 刘备 的 那座 山 ， 后人 把 它 称为 望夫山 ， 并 在 山上 修庙塑 像 。,人物二 哭 祭 人物一 那座 山  后人 称为 望夫山  山上 修庙塑,1
TRAIN_SENT_ID_283344,贾敷,贾代化,▪ 贾演 ▪ 贾源 ▪ 贾代化 ▪ 贾代善 ▪ 贾代儒 ▪ 贾代修 ▪ 贾敷 ▪ 贾敬,▪ 贾演 ▪ 贾源 ▪ 人物二 ▪ 贾代善 ▪ 贾代儒 ▪ 贾代修 ▪ 人物一 ▪ 贾敬,-1
TRAIN_SENT_ID_272137,张翠山,殷素素,张翠山 与 殷素素 还 活着 ！,人物一 人物二 活着,1
TRAIN_SENT_ID_257400,袁克文,袁世凯,大姨 太 的 骄纵 ， 袁世凯 的 偏爱 ， 造就 了 袁克文 的 挥霍 、 任性 、 骄奢 的 花花公子 性格 ， 吃 、 喝 、 嫖 、 赌 、 抽 （ 鸦片 ） 样样 都 干 。,大姨 太 骄纵  人物二 偏爱  造就 人物一 挥霍  任性  骄奢 花花公子 性格  吃  喝  嫖  赌  抽  鸦片  样样 干,-1
TRAIN_SENT_ID_270187,蒋雯丽,顾长卫,章子怡 、 顾长卫 、 蒋雯丽,章子怡  人物二  人物一,1
TRAIN_SENT_ID_272150,张翠山,殷素素,4 张翠山 和 殷素素 / 142,人物一 人物二,1
TRAIN_SENT_ID_270134,罗成,罗艺,这点 不合 史实 ， 因为 罗成 （ 罗士信 ） 死 得 比 罗艺 早 。,这点 不合 史实  人物一  罗士信  死 人物二 早,-1
TRAIN_SENT_ID_257736,桓雄,桓因,大 倧 教 的 信仰 对象 是 创造 世界 的 太阳神 桓因 、 开启 天门 的 教化 神 桓雄 、 建设 国家 的 治化 神檀君 的 三神 一体 。,倧 教 信仰 对象 创造 世界 太阳神 人物二  开启 天门 教化 神 人物一  建设 国家 治化 神檀君 三神 一体,-1
TRAIN_SENT_ID_279173,赵薇,黄有龙,黄有龙 与 赵薇 : 情感 经历,人物二 人物一  情感 经历,1
TRAIN_SENT_ID_261989,王明华,梅兰芳,梅兰芳 和 福芝芳 一面 派 人 赶往 天津 ， 一面 为 安葬 王明华 选购 墓地 。,人物二 福芝芳 一面 派 赶往 天津  一面 安葬 人物一 选购 墓地,1
TRAIN_SENT_ID_262402,汪精卫,陈璧君,一次 ， 陈璧君 买通 狱卒 ， 送给 汪精卫 10 多枚 鸡蛋 。,一次  人物二 买通 狱卒  送给 人物一  多枚 鸡蛋,1
TRAIN_SENT_ID_258521,刘禅,刘备,曹丕代 汉建魏 ， 他 劝 刘备 称帝 ， 任 丞相 ， 刘禅 继位 后 ， 封 他 为 武乡侯 ， 领 益州牧 。,曹丕代 汉建魏  劝 人物二 称帝  丞相  人物一 继位  封 武乡侯  领 益州牧,-1
TRAIN_SENT_ID_266606,许晋亨,李嘉欣,而 在 婚姻状况 一栏 ， 许晋亨 很 老实 地写 上 了 “ 离婚 ” ， 李嘉欣 写 的 是 “ 未婚 ” 。,婚姻状况 一栏  人物一 老实 地写  离婚   人物二 写  未婚,1
TRAIN_SENT_ID_258337,张兆和,沈从文,第二封 张兆和 致 沈从文 （ 1934.1 . 9 ）,第二封 人物一 人物二,1
TRAIN_SENT_ID_270686,赵宏博,申雪,亚洲 影响力 体育 运动员 申雪 赵宏博,亚洲 影响力 体育 运动员 人物二 人物一,1
TRAIN_SENT_ID_285493,徐夫人,孙翊,孙翊 之妻 · 徐夫人,人物二 之妻  人物一,1
TRAIN_SENT_ID_273531,殷素素,张翠山,以 狮子吼 震败 王盘山 群雄 ， 抢夺 屠龙刀 ， 后 狂性 大发 ， 双目 被 殷素素 所毁 ， 与 她 和 张翠山 三人 流落 冰火 岛 。,狮子吼 震败 王盘山 群雄  抢夺 屠龙刀  狂性 大发  双目 人物一 所毁  人物二 三人 流落 冰火 岛,1
TRAIN_SENT_ID_250247,秦始皇,胡亥,十二 、 秦始皇 与 二世 胡亥 的 兴亡,十二  人物一 二世 人物二 兴亡,-1
TRAIN_SENT_ID_283329,施妙妙,谷缜,左飞卿 一声 长笑 ， 顺风 掠出 ， 施妙妙 发出 六 鲤 ， 尽 被 挡开 ， 谷缜 蓦地 喝道 ： “ 陆渐 ， 别 让 他 占 住 上风 。 ”,左飞卿 一声 长笑  顺风 掠出  人物一 发出 六 鲤  挡开  人物二 蓦地 喝道   陆渐  占 住 上风,1
TRAIN_SENT_ID_278863,顾长卫,蒋雯丽,顾长卫 电影 纪录片 《 在 一起 》 主演 ： 章子怡 、 郭富城 、 蒋雯丽 、,人物一 电影 纪录片  一起  主演  章子怡  郭富城  人物二,1
TRAIN_SENT_ID_286201,陈本,陈矫,3 家庭成员 : 陈矫 ： 字 季弼 ， 陈本 父 。,家庭成员  人物二  字 季弼  人物一 父,-1
TRAIN_SENT_ID_258968,王熙凤,贾琏,我们 只要 看 ， 鸳鸯 到 王熙凤 屋里 去 的 时候 ， 凤姐 和 贾琏 都 赶紧 站 起来 ， 要 让座 ， 凤姐 要 叫 她 “ 鸳鸯 姐姐 ” 。,鸳鸯 人物一 屋里  凤姐 人物二 赶紧 站 起来  让座  凤姐  鸳鸯 姐姐,1
TRAIN_SENT_ID_265070,李铭顺,范文芳,主角 范文芳 看起来 略显 姑姑 ， 李铭顺 又 真的 很 侄儿 。,主角 人物二 看起来 略显 姑姑  人物一 真的 侄儿,1
TRAIN_SENT_ID_268047,樊梨花,薛丁山,诸如 薛仁贵 征东 、 薛丁山 征西 、 薛刚反唐 ， 乃至 薛家 媳妇 樊梨花 移山倒海 的 神通 等等 。,薛仁贵 征东  人物二 征西  薛刚反唐  薛家 媳妇 人物一 移山倒海 神通,1
TRAIN_SENT_ID_270548,关平,关羽,剧情 图片 4 、 关平 、 马良 、 周仓 在 麦城 之战会 死 ， 但 还是 建议 多练 下 ， 不然 敌人 太 多 ， 光靠 关羽 一人 根本 逃不掉 （ 修改 的 除外 ） 。,剧情 图片   人物一  马良  周仓 麦城 之战会 死  建议 多练  敌人 太  光靠 人物二 一人 根本 逃不掉  修改,-1
TRAIN_SENT_ID_284493,罗立如,焦宛儿,焦宛儿 恼恨 她 砍断 了 师兄 罗立如 一条 手臂 ， 竟 跟 她 赌 了 。,人物二 恼恨 砍断 师兄 人物一 一条 手臂  竟 赌,1
TRAIN_SENT_ID_252353,江别鹤,江玉郎,他 写 江别鹤 与 江玉郎 ， 是 为了 衬托 江枫 的 正直 、 燕南天 的 豪爽 勇武 、 江 鱼儿 的 机智 聪颖 ， 两 相对 比 ， 奸者 更奸 、 义者 更义 。,写 人物一 人物二  衬托 江枫 正直  燕南天 豪爽 勇武  江 鱼儿 机智 聪颖  两 相对  奸者 更奸  义者 更义,-1
TRAIN_SENT_ID_273881,江冬秀,胡适,其实 ， 江冬秀 要求 于 胡适 的 也 就是 保住 自己 的 名分 、 位置 而已 。,其实  人物一 要求 人物二 保住 名分  位置,1
TRAIN_SENT_ID_270963,梁思成,梁启超,梁启超 梁思成 家庭教育 读本,人物二 人物一 家庭教育 读本,-1
TRAIN_SENT_ID_270702,赵宏博,申雪,用同 一双 翅膀 飞 — — 申雪 、 赵宏博,用同 一双 翅膀 飞   人物二  人物一,1
TRAIN_SENT_ID_278152,赵姨娘,贾政,赵姨娘 肯定 不是 贾母 给 贾政 的 ， 贾母 很 讨厌 她 ， 整个 贾府 都 没人 喜欢 她 。,人物一 肯定 贾母 人物二  贾母 讨厌  整个 贾府 没人 喜欢,1
TRAIN_SENT_ID_278154,赵姨娘,贾政,难道 赵姨娘 不会 把 贾政 的 态度 给 彩霞 家 通风报信 ？,难道 人物一 不会 人物二 态度 彩霞 家 通风报信,1
TRAIN_SENT_ID_273485,殷素素,张翠山,张翠山 和 殷素素 的 结合 也 引发 了 正邪 两派 的 纷争 。,人物二 人物一 结合 引发 正邪 两派 纷争,1
TRAIN_SENT_ID_270883,贾午,韩寿,赵粲 、 贾午 、 韩寿 、 董猛 等 皆 伏诛 。,赵粲  人物一  人物二  董猛 皆 伏诛,1
TRAIN_SENT_ID_261521,关兴,关羽,刘备 为 替 关羽 报仇 而 东征 孙权 ， 周泰 作为 韩当 的 副将 出征 ， 其弟 周平 被 蜀 将 关兴 阵 斩 。,刘备 人物二 报仇 东征 孙权  周泰 韩当 副将 出征  其弟 周平 蜀 人物一 阵 斩,-1
TRAIN_SENT_ID_286140,安庆公主,欧阳伦,安庆公主 下嫁 欧阳伦,人物一 下嫁 人物二,1
TRAIN_SENT_ID_262869,熊美玲,林秋离,No.4 一夜 情缘 林秋离 熊美玲,一夜 情缘 人物二 人物一,1
TRAIN_SENT_ID_285464,聂风,聂人王,聂人王 为 断帅 所伤 ， 断帅 火麟 出鞘 战 聂风 。,人物二 断帅 所伤  断帅 火麟 出鞘 战 人物一,-1
TRAIN_SENT_ID_253780,申雪,赵宏博,亚洲 影响力 体育 运动员 申雪 赵宏博,亚洲 影响力 体育 运动员 人物一 人物二,1
TRAIN_SENT_ID_259188,刘备,刘禅,刘备 敕 刘禅 遗诏 原文 : 朕 初 疾 但 下痢 耳 ， 后转 杂 他 病 ， 殆不自济 。,人物一 敕 人物二 遗诏 原文  朕 初 疾 下痢 耳  后转 杂 病  殆不自济,-1
TRAIN_SENT_ID_265934,杨绛,钱钟书,著 有 《 钱钟书 传 》 《 辜鸿铭 评传 》 《 魂归何处 一一 张爱玲传 》 《 杨绛 评传 》 《 林纾 传 》 多种 。,著  人物二 传   辜鸿铭 评传   魂归何处 一一 张爱玲传   人物一 评传   林纾 传  多种,1
TRAIN_SENT_ID_264855,夏东海,夏雪,夏东海 和 刘梅 想尽 了 办法 ， 试图 帮助 夏雪 重新 树起 信心 。,人物一 刘梅 想尽 办法  试图 帮助 人物二 重新 树起 信心,-1
TRAIN_SENT_ID_260645,李莎,李立三,第四章 李立三 回国 李莎 别母 携女 ， 与 他 团聚 在 哈尔滨,第四章 人物二 回国 人物一 别母 携女  团聚 哈尔滨,1
TRAIN_SENT_ID_282004,齐简公,齐悼公,参与 杀 齐悼公 ， 立 齐简公 ， 高氏 重新 恢复 执政 。,参与 杀 人物二  立 人物一  高氏 重新 恢复 执政,-1
TRAIN_SENT_ID_273152,黄苗子,郁风,《 人 在 漩涡 - - 黄苗子 与 郁风 》,漩涡   人物一 人物二,1
TRAIN_SENT_ID_249904,张无忌,赵敏,说来 梁先生 也 确实 很少 描写 打情骂俏 的 场面 ， 想想 张无忌 和 赵敏 吧 。,梁先生 确实 很少 描写 打情骂俏 场面  想想 人物一 人物二,1
TRAIN_SENT_ID_265301,贾琏,贾赦,一方面 ， 是 贾赦 、 贾珍 、 贾琏 、 薛蟠 一流 权贵 ， 荒淫无度 ； 另一方面 ， 是 蒋玉菡 、 柳湘莲 ， 都 因为 是 戏子 或 票友 ， 被 人 当作 玩弄 对象 。,人物二  贾珍  人物一  薛蟠 一流 权贵  荒淫无度   蒋玉菡  柳湘莲  戏子 票友  当作 玩弄 对象,-1
TRAIN_SENT_ID_272457,包惜弱,杨铁心,林嘉华 （ 杨铁心 ） ， 梁婉静 （ 包惜弱 ）,林嘉华  人物二   梁婉静  人物一,1
TRAIN_SENT_ID_283166,裴液,晋阳公主,晋阳公主 ， 下嫁 太 常少卿 裴液 。,人物二  下嫁 太 常少卿 人物一,1
TRAIN_SENT_ID_253778,申雪,赵宏博,申雪 、 赵宏博 ： 结对 双滑 登 巅峰,人物一  人物二  结对 双滑 登 巅峰,1
TRAIN_SENT_ID_262909,熊美玲,林秋离,No.42 再见 亦 是 泪 林秋离 熊美玲,再见 泪 人物二 人物一,1
TRAIN_SENT_ID_253650,沈浪,朱七七,但 重点 却是 她 有识 人之明 ， 古龙 用 江湖 七大 高手 之一 柳玉茹 对 沈浪 那 鄙夷 的 态度 ， 却 恰恰 衬托出 朱七七 的 识 人 之明 。,重点 却是 有识 人之明  古龙 江湖 七大 高手 柳玉茹 人物一 鄙夷 态度  恰恰 衬托出 人物二 识 之明,1
TRAIN_SENT_ID_264982,刘星,刘梅,夏雨 向 刘梅 告密 ， 刘星 可能 要 离家出走 。,夏雨 人物二 告密  人物一 可能 离家出走,-1
TRAIN_SENT_ID_259592,冯小刚,徐帆,冯小刚 徐帆 的 一声 叹息,人物一 人物二 一声 叹息,1
TRAIN_SENT_ID_255632,蒋介石,宋美龄,蒋介石 宋美龄 镇压 工农 运动 、 消除 内部 政敌 、 荡平 地方 军阀 、 “ 围剿 ” 工农红军 、 打击 进步 势力 ， 一切 皆 有案可稽 。,人物一 人物二 镇压 工农 运动  消除 内部 政敌  荡平 地方 军阀   围剿  工农红军  打击 进步 势力  皆 有案可稽,1
TRAIN_SENT_ID_282422,欧阳娣娣,欧阳龙,2013 / 04 / 20 动力火车 、 欧阳龙 、 傅娟 、 欧阳娜娜 、 欧阳妮妮 、 欧阳娣娣 、 澎 恰恰 、 王予柔,动力火车  人物二  傅娟  欧阳娜娜  欧阳妮妮  人物一  澎 恰恰  王予柔,-1
TRAIN_SENT_ID_262755,熊美玲,林秋离,No.166 爱到 抹 冻 爱 （ 台语 ） 林秋离 熊美玲 江蕙,爱到 抹 冻 爱  台语  人物二 人物一 江蕙,1
TRAIN_SENT_ID_257757,桓雄,桓因,大 倧 教 的 信仰 对象 是 创造 世界 的 造化 神 桓因 、 开启 天门 的 教化 神 桓雄 、 建设 国家 的 治化 神桓俭 的 三神 一体 。,倧 教 信仰 对象 创造 世界 造化 神 人物二  开启 天门 教化 神 人物一  建设 国家 治化 神桓俭 三神 一体,-1
TRAIN_SENT_ID_258578,刘禅,刘备,后 ( 因为 君主 刘备 已死 ， 现任 君主 为 刘禅 了 ) 第 1 、 9 字节 的 值 可能,君主 人物二 已死  现任 君主 人物一     字节 值 可能,-1
TRAIN_SENT_ID_262939,熊美玲,林秋离,《 我 那么 那么 想 你 》 是 由 林秋离 作词 ， 熊美玲 作曲 ， 由 杨林 演唱 的 一首 歌曲 。,想  人物二 作词  人物一 作曲  杨林 演唱 一首 歌曲,1
TRAIN_SENT_ID_260821,何超琼,许晋亨,何超琼 = 许晋亨,人物一  人物二,1
TRAIN_SENT_ID_286780,郑思先,郑采,湖井村 的 郑氏 祖先 庙 ， 当地人 早已 讲 不 清楚 供奉 对象 ， 而据 考证 象是 供奉 着 郑东 郑采 和 郑思先 两代 人物 。,湖井村 郑氏 祖先 庙  当地人 早已 讲 清楚 供奉 对象  而据 考证 象是 供奉 郑东 人物二 人物一 两代 人物,-1
TRAIN_SENT_ID_259116,刘备,刘禅,卷 五 附录 刘备 、 刘禅 下于 诸葛亮 之 诏书 ， 曹操 、 孙权 、 司马懿 及 有关 人物 给 诸葛亮 书信 ； 卷 六 选录 历代 所撰 诸葛亮 论赞 及 碑文 、 庙记 等 。,卷 五 附录 人物一  人物二 下于 诸葛亮 诏书  曹操  孙权  司马懿 人物 诸葛亮 书信  卷 六 选录 历代 所撰 诸葛亮 论赞 碑文  庙记,-1
TRAIN_SENT_ID_252364,江别鹤,江玉郎,江玉郎 趁着 江别鹤 去 拿 酒菜 给 小鱼儿 的 时候 ， 进来 对 小鱼儿 下毒 。,人物二 人物一 酒菜 小鱼儿  进来 小鱼儿 下毒,-1
TRAIN_SENT_ID_256379,孙尚香,刘备,关羽 、 张飞 、 赵云 、 马超 、 黄忠 、 孙尚香 、 刘备 脩 、 曹操 、 小乔 、 大乔 、 貂蝉 、 蒋干 、 文丑,关羽  张飞  赵云  马超  黄忠  人物一  人物二 脩  曹操  小乔  大乔  貂蝉  蒋干  文丑,1
TRAIN_SENT_ID_272595,贾蓉,秦可卿,3 、 贾蓉 — — 秦可卿 ： 瑞 珠宝 珠,人物一   人物二  瑞 珠宝 珠,1
TRAIN_SENT_ID_255622,蒋介石,宋美龄,作者 按 ： 古达程 ， 名兆鹏 ， 宋美龄 秘书 ， 曾 在 蒋介石 侍从 二处 工作 。 ),作者  古达程  名兆鹏  人物二 秘书  人物一 侍从 二处 工作,1
TRAIN_SENT_ID_262765,熊美玲,林秋离,No.54 你 按 怎 对待 我 林秋离 熊美玲 蔡秋凤,人物二 人物一 蔡秋凤,1
TRAIN_SENT_ID_263184,胡亥,秦始皇,至 二十九 世 ， 秦庄襄王 之子 秦王 政灭 六国 ， 统一 华夏 ， 号 秦始皇 帝 ， 至 二世 胡亥 被 汉朝 所灭 。,二十九 世  秦庄襄王 之子 秦王 政灭 六国  统一 华夏  号 人物二 帝  二世 人物一 汉朝 所灭,-1
TRAIN_SENT_ID_260870,贾珍,贾蓉,假寐 用例 : 1 . 贾珍 贾蓉 此时 为 礼法 所拘 ， 不免 在 灵旁 藉 草 枕块 ， 恨苦 居丧 。,假寐 用例    人物一 人物二 礼法 所拘  不免 灵旁 藉 草 枕块  恨苦 居丧,-1
TRAIN_SENT_ID_281798,刘雄,刘弘,玄德祖 刘雄 ， 父 刘弘 。,玄德祖 人物一  父 人物二,-1
TRAIN_SENT_ID_275331,潘巧云,杨雄,无斋 主人 以为 杨雄 的 老婆 潘巧云 应该 算是 水浒 上 第一 大 淫妇 。,无斋 主人 人物二 老婆 人物一 应该 算是 水浒 第一 淫妇,1
TRAIN_SENT_ID_257333,贾珍,尤氏,宁国府 梅花 盛开 ， 贾珍 妻 尤氏 请 贾母 等 赏玩 。,宁国府 梅花 盛开  人物一 妻 人物二 请 贾母 赏玩,1
TRAIN_SENT_ID_260268,穆桂英,杨宗保,穆桂英 三擒三纵 杨宗保 ( 1956 ),人物一 三擒三纵 人物二,1
TRAIN_SENT_ID_264861,夏东海,夏雪,谓 称 ： 梅梅 （ 夏东海 用 ） 、 妈妈 、 妈 （ 刘星 、 夏雨 、 夏雪 用 ） 、 刘梅 、 阿姨 （ 通用 ）,谓 称  梅梅  人物一   妈妈  妈  刘星  夏雨  人物二   刘梅  阿姨  通用,-1
TRAIN_SENT_ID_258297,陈建斌,蒋勤勤,蒋勤勤 风光 飞天奖 得奖 不忘开 陈建斌 玩笑,人物二 风光 飞天奖 得奖 不忘开 人物一 玩笑,1
TRAIN_SENT_ID_283302,李俐,满文军,李俐 刚回到 新加坡 ， 满文军 的 电话 就 打来 了 。,人物一 刚回到 新加坡  人物二 电话 打来,1
TRAIN_SENT_ID_276297,岳灵珊,林平之,林平之 投靠 左冷禅 后 作恶多端 ， 更 害死 岳灵珊 。,人物二 投靠 左冷禅 作恶多端  更 害死 人物一,1
TRAIN_SENT_ID_258062,周海婴,鲁迅,雏 ： 指 鲁迅 的 幼儿 周海婴 。,雏  指 人物二 幼儿 人物一,-1
TRAIN_SENT_ID_287315,陈明文,陈福,陈明文 家族 成员 : 父 陈福 三 ， 嘉义 货运 界 名人 。,人物一 家族 成员  父 人物二 三  嘉义 货运 界 名人,-1
TRAIN_SENT_ID_249910,张无忌,赵敏,张无忌 和 赵敏 在 冰火 岛 定居 。,人物一 人物二 冰火 岛 定居,1
TRAIN_SENT_ID_252363,江别鹤,江玉郎,虽然 生性 淫邪 阴毒 ， 可 平生 最 看不上 伪君子 ， 直指 江别鹤 与 江玉郎 都 非 善类 ， 乃 伪善 之 辈 。,生性 淫邪 阴毒  平生 看不上 伪君子  直指 人物一 人物二 非 善类  伪善 辈,-1
TRAIN_SENT_ID_268004,樊梨花,薛丁山,新 薛丁山 三气 樊梨花 ( 1952 ) ....,新 人物二 三气 人物一,1
TRAIN_SENT_ID_285313,李凤娘,赵惇,赵惇 李后 干政 : 光宗 皇后 李凤娘 ， 是 庆远军 节度使 李道 的 次女 ， 由 术士 皇甫坦 推荐 给 高宗 ， 聘为 恭 王妃 。,人物二 李后 干政  光宗 皇后 人物一  庆远军 节度使 李道 次女  术士 皇甫坦 推荐 高宗  聘为 恭 王妃,1
TRAIN_SENT_ID_276684,刘梅,夏东海,夏东海 和 刘梅 焦虑 万分 。,人物二 人物一 焦虑 万分,1
TRAIN_SENT_ID_272184,马小玲,况天佑,朋友 ： 况天佑 、 马小玲 、 马叮当 、 大咪,朋友  人物二  人物一  马叮当  大咪,1
TRAIN_SENT_ID_272352,金正恩,金正日,金正恩 会 延续 金正日 的 核武 政策 吗 ？,人物一 会 延续 人物二 核武 政策,-1
TRAIN_SENT_ID_255509,刘梅,夏雪,夏东海 和 刘梅 想尽 了 办法 ， 试图 帮助 夏雪 重新 树起 信心 。,夏东海 人物一 想尽 办法  试图 帮助 人物二 重新 树起 信心,-1
TRAIN_SENT_ID_283215,李大仁,程又青,李大仁 ： 程又青 ， 如果 我 看过 你 看过 的 世界 ， 走过 你 走过 的 路 ， 是不是 就 能 更 靠近 你 一点 。,人物一  人物二  看过 看过 世界  走过 走过 路  是不是 更 靠近 一点,1
TRAIN_SENT_ID_250014,张无忌,赵敏,殷姑娘 （ 周芷若 、 赵敏 、 小昭 、 张无忌 称 ）,殷姑娘  周芷若  人物二  小昭  人物一 称,1
TRAIN_SENT_ID_283219,李大仁,程又青,程又青 与 李大仁 的 友情 ， 也 是 依晨 与 柏霖 友情 的 延续 。,人物二 人物一 友情  依晨 柏霖 友情 延续,1
TRAIN_SENT_ID_257336,贾珍,尤氏,贾珍 听 了 的 尤氏 安排 ， “ 赞声不绝 。 ”,人物一 听 人物二 安排   赞声不绝,1
TRAIN_SENT_ID_260884,贾珍,贾蓉,且说 贾珍 闻 了 此信 ， 即忙 告假 ， 并 贾蓉 是 有 职之员 。,人物一 闻 此信  即忙 告假  人物二 职之员,-1
TRAIN_SENT_ID_269171,陆雪琪,张小凡,居住 人口 为 田不易 苏茹 一家 、 宋大仁 文敏 一家 、 张小凡 陆雪琪 一家 、 以及 其余 弟子 。,居住 人口 田不易 苏茹 一家  宋大仁 文敏 一家  人物二 人物一 一家  弟子,1
TRAIN_SENT_ID_276056,陈三立,陈宝箴,徐仁铸 与 陈三立 、 黄遵宪 、 谭嗣同 在 湖南 共同 协助 陈宝箴 推行 新政 。,徐仁铸 人物一  黄遵宪  谭嗣同 湖南 共同 协助 人物二 推行 新政,-1
