sent_id,entity1,entity2,sent,processed_sent,label,sent_id.1
TRAIN_SENT_ID_252152,查美乐,韩以烈,心中 的 花园 歌曲 介绍 : 饰演 男主角 韩以烈 的 贺军翔 首度 开 嗓 ， 为 《 爱上 查美乐 》 献唱 插曲 。,心中 花园 歌曲 介绍  饰演 男主角 人物二 贺军翔 首度 开 嗓   爱上 人物一  献唱 插曲,1,
TRAIN_SENT_ID_284750,庞会,庞德,曹丕 登 王位 后 ， 思 庞德 庞会 忠烈 ， 遂 赐 庞会 等 兄弟 四人爵 关内 侯 ， 邑 各 百户 。,曹丕 登 王位  思 人物二 人物一 忠烈  遂 赐 人物一 兄弟 四人爵 关内 侯  邑 百户,-1,
TRAIN_SENT_ID_268659,潘金莲,武大郎,为 西门庆 设计 勾结 潘金莲 ， 并 借 自家 作为 二人 的 通奸 场所 ， 后 又 设计 杀害 武大郎 。,西门庆 设计 勾结 人物一  二人 通奸 场所  设计 杀害 人物二,1,
TRAIN_SENT_ID_264301,贾环,赵姨娘,3.2 . 贾政 生 贾珠 、 贾元春 、 贾宝玉 ( 王夫人 所 生 ) 、 贾探春 ( 庶出 ) 、 贾环 ( 赵姨娘 所 生 ) ；,贾政 生 贾珠  贾元春  贾宝玉  王夫人 生   贾探春  庶出   人物一  人物二 生,-1,
TRAIN_SENT_ID_265154,尤二姐,贾琏,尤二姐 人物 死因 : 贾琏 喜欢 的 尤二姐 ， 除了 长得 漂亮 外 ， 一无 长处 。,人物一 人物 死因  人物二 喜欢 人物一  长得 漂亮 外  一无 长处,1,
TRAIN_SENT_ID_270745,梁萧,花晓霜,侥幸 逃生 的 梁萧 后 与 花晓霜 重逢 ， 并 与 之 一起 前往 天香 山庄 营救 被 软禁 的 柳莺莺 。,侥幸 逃生 人物一 人物二 重逢  一起 前往 天香 山庄 营救 软禁 柳莺莺,1,
TRAIN_SENT_ID_256230,孙尚香,刘备,刘备 ： 【 真 黄龙 剑 】 战场 ： 【 夷陵 之战 ： 蜀军 】 条件 ： 由 玩家 （ 刘备 ） 击倒 孙尚香 、 甘宁 、 凌统 、 陆逊 。,人物二   真 黄龙 剑  战场   夷陵 之战  蜀军  条件  玩家  人物二  击倒 人物一  甘宁  凌统  陆逊,1,
TRAIN_SENT_ID_283388,白马纵横,燕飞虹,· 金苍龙 带 其 前往 千飞岛 ， 提议 让 两人 缔结 联姻 、 冤家 变 亲家 ； 白马纵横 仓皇 逃走 ， 燕飞虹 随后 追出 。,金苍龙 带 前往 千飞岛  提议 两人 缔结 联姻  冤家 变 亲家  人物一 仓皇 逃走  人物二 追出,1,
TRAIN_SENT_ID_279077,公孙绿萼,裘千尺,第 257 章 弟子 公孙绿萼 第 258 章 谁 胁迫 谁 第 259 章 裘千尺,章 弟子 人物一  章 胁迫  章 人物二,-1,
TRAIN_SENT_ID_281788,聂晴,聂风,聂晴 ， 香港 马荣成 漫画 《 风云 》 里 的 人物 ， 是 聂风 与 第二 梦 长女 。,人物一  香港 马荣成 漫画  风云  里 人物  人物二 第二 梦 长女,-1,
TRAIN_SENT_ID_255737,蒋介石,宋美龄,1930.11 张学良 、 于凤至 、 宋美龄 、 蒋介石,张学良  于凤至  人物二  人物一,1,
TRAIN_SENT_ID_251747,顾倩兮,卢云,景泰 三十一年 早春 ， 顾倩兮 重遇 卢云 。,景泰 三十一年 早春  人物一 重遇 人物二,1,
TRAIN_SENT_ID_270461,关平,关羽,正中 大殿 端坐 关羽 塑像 ， 两侧 供奉 周仓 、 关平 ， 后 倒 座 为 阎王殿 。,正中 大殿 端坐 人物二 塑像  两侧 供奉 周仓  人物一  倒 座 阎王殿,-1,
TRAIN_SENT_ID_270918,贾午,韩寿,婢女 把 话 传给 贾午 ， 贾午 于是 暗中 以身相许 ， 丰厚 地 赠物 结交 ， 让 韩寿 晚上 去 她 住处 。,婢女 话 传给 人物一  人物一 暗中 以身相许  丰厚 赠物 结交  人物二 晚上 住处,1,
TRAIN_SENT_ID_258346,张兆和,沈从文,第十六 封 沈从文 致 张兆和 （ 1934.1 . 16 ）,第十六 封 人物二 人物一,1,
TRAIN_SENT_ID_278679,叶一茜,田亮,20110528 “ 金童玉女 ” 田亮 、 叶一茜,金童玉女  人物二  人物一,1,
TRAIN_SENT_ID_270372,关平,关羽,关羽 没有 责骂 他们 ， 但 听 完 关平 报告 荆州 方面 的 消息 后 ， 他 怒气冲冲 地 训斥 道 ： “ 胡说 ！,人物二 没有 责骂  听 完 人物一 报告 荆州 方面 消息  怒气冲冲 训斥 道   胡说,-1,
TRAIN_SENT_ID_285882,慕容惜生,仇恕,慕容惜生 为 找 毛 文琪 行踪 ， 与 仇恕 同行 ， 暗生 情愫 。,人物一 找 毛 文琪 行踪  人物二 同行  暗生 情愫,1,
TRAIN_SENT_ID_268515,潘金莲,武大郎,小白菜 嫁给 五短 三 粗 的 豆腐坊 帮工 葛品 连 ， 成 了 众人 议论 的 “ 潘金莲 和 武大郎 ” ， 沈喻氏 心中 一直 为此 不安 。,小白菜 嫁给 五短 三 粗 豆腐坊 帮工 葛品  成 众人 议论  人物一 人物二   沈喻氏 心中 一直 不安,1,
TRAIN_SENT_ID_281808,李蕙仙,梁启超,不久 ， 袁世凯 暴露 称帝 野心 ， 梁启超 护国 讨 袁 ， 只身 南下 ， 李蕙仙 避往 天津 租界 。,不久  袁世凯 暴露 称帝 野心  人物二 护国 讨 袁  只身 南下  人物一 避往 天津 租界,1,
TRAIN_SENT_ID_273247,秦香莲,陈世美,是 秦香莲 你 一个 大手印 踏上去 的 ， 要是 你 当时 不是 非要 去 会 那个 陈世美 ， 怎么 能 搞 出 这么 多破事 ？,人物一 一个 大手印 踏上去  当时 非要 会 人物二  搞 出 多破事,1,
TRAIN_SENT_ID_271921,阎婆惜,宋江,卖俏行奸 词语 辨析 : 【 举例 造句 】 ： 这 阎婆惜 被 那 张三 小意儿 百依百随 ， 轻怜重惜 ， 卖俏迎奸 ， 引乱 这 婆娘 的 心 ， 如何 肯恋 宋江 ？,卖俏行奸 词语 辨析   举例 造句   人物一 张三 小意儿 百依百随  轻怜重惜  卖俏迎奸  引乱 婆娘 心  肯恋 人物二,1,
TRAIN_SENT_ID_258903,王熙凤,贾琏,第二十回 王熙凤 正言弹 妒意 林黛玉 俏语 谑 娇音 蒋勋 说 红楼梦 第三辑 目录 : 第二十一回 贤袭 人 娇嗔 箴 宝玉 俏 平儿 软语 救 贾琏,第二十回 人物一 正言弹 妒意 林黛玉 俏语 谑 娇音 蒋勋 说 红楼梦 第三辑 目录  第二十一回 贤袭 娇嗔 箴 宝玉 俏 平儿 软语 救 人物二,1,
TRAIN_SENT_ID_270835,姜承,欧阳倩,三 、 长 相思 · 姜承 与 欧阳倩 主题,三  长 相思  人物一 人物二 主题,1,
TRAIN_SENT_ID_284600,高迅,高文,比赛 结束 后 ， 高迅 发现 高文 已 离开 ， 但 留下 了 一封信 ， 要 赤足 队 一定 要 继续 努力 ， 从 世界冠军 之 路 进发 。,比赛 结束  人物一 发现 人物二 离开  留下 一封信  赤足 队 一定 继续 努力  世界冠军 路 进发,-1,
TRAIN_SENT_ID_272306,金正恩,金正日,金正恩 总是 在 金正日 面前 把 酒杯 里 的 酒 一饮而尽 。,人物一 总是 人物二 面前 酒杯 里 酒 一饮而尽,-1,
TRAIN_SENT_ID_285170,王仲铭,王赐豪,王仲铭 公子 王赐豪 於 港 大 医学院 毕业 ， 是 耳鼻喉科 专科医生 。,人物一 公子 人物二 於 港 医学院 毕业  耳鼻喉科 专科医生,-1,
TRAIN_SENT_ID_267911,杨宗保,杨延昭,"杨家将 传奇 下载 是 以 杨家 三代人 : 杨业 , 杨延昭 , 杨宗保 三代人 为线 展开 的 。",杨家将 传奇 下载 杨家 三代人  杨业  人物二  人物一 三代人 为线 展开,-1,
TRAIN_SENT_ID_254332,左蓝,余则成,左蓝 是 余则成 真正 的 恋人,人物一 人物二 真正 恋人,1,
TRAIN_SENT_ID_269788,李讷,江青,面对 江青 的 无理取闹 ， 周总理 采取 了 息事宁人 的 态度 ， 他 说 ： “ 那 好哇 ， 让 赵茂 峰 给 李讷 写个 检讨 ， 说 他 发 通知 有 疏漏 … … ”,面对 人物二 无理取闹  周总理 采取 息事宁人 态度  说   好哇  赵茂 峰 人物一 写个 检讨  说 发 通知 疏漏,-1,
TRAIN_SENT_ID_271976,林丹,谢杏芳,与 林丹 的 设计 天赋 异曲同工 ， 退役 两年 多 的 谢杏芳 在 绘画 上 也 展示 出 不俗 的 潜力 。,人物一 设计 天赋 异曲同工  退役 两年 人物二 绘画 展示 出 不俗 潜力,1,
TRAIN_SENT_ID_272899,杨威,杨云,2014 年 ， 杨威 、 杨云 、 杨阳 洋 全家 成为 骏丰 频谱 的 代言 家庭 。,年  人物一  人物二  杨阳 洋 全家 成为 骏丰 频谱 代言 家庭,1,
TRAIN_SENT_ID_279585,马丽娟,赵本山,赵本山 与 马丽娟 也 成为 朋友 。,人物二 人物一 成为 朋友,1,
TRAIN_SENT_ID_279441,琴清,项少龙,琴清 - 外号 寡妇 清 ， 与 项少龙 同为 秦 嬴政 的 太傅 ， 超然 脱俗 ， 严谨 守礼 。,人物一  外号 寡妇 清  人物二 同为 秦 嬴政 太傅  超然 脱俗  严谨 守礼,1,
TRAIN_SENT_ID_271920,阎婆惜,宋江,但 宋江 并 不 钟情 于 阎婆惜 ， 因此 阎婆惜 与 押司 张文远 渐渐 勾搭 成奸 。,人物二 钟情 人物一  人物一 押司 张文远 渐渐 勾搭 成奸,1,
TRAIN_SENT_ID_268141,樊梨花,薛丁山,樊梨花 偷走 了 东东 的 孩子 ， 得知 是 假 的 ， 她 放 东东 出去 找 自己 的 孩子 ， 樊梨花 来到 薛丁山 床前 ， 告诉 他 东东 不见 了 。,人物一 偷走 东东 孩子  得知 假  放 东东 出去 找 孩子  人物一 来到 人物二 床前  告诉 东东 不见,1,
TRAIN_SENT_ID_277668,曾叔常,曾书书,风回峰 首座 ： 曾叔常 → 曾书书,风回峰 首座  人物一 → 人物二,-1,
TRAIN_SENT_ID_286449,法斯特八世,艾丽莎,法斯特八世 能力 设定 : 持有 灵 ： 艾莉莎 【 作为 媒介 的 骸骨 头部 上方 的 洞 是 弹孔 ， 艾丽莎 死 于 枪击 】,人物一 能力 设定  持有 灵  艾莉莎  媒介 骸骨 头部 上方 洞 弹孔  人物二 死 枪击,1,
TRAIN_SENT_ID_249983,张无忌,赵敏,之后 六大 门派 的 高手 被 赵敏 抓住 困在 六和塔 内 ， 张无忌 带 明教 的 人 前去 营救 。,之后 六大 门派 高手 人物二 抓住 困在 六和塔  人物一 带 明教 前去 营救,1,
TRAIN_SENT_ID_265045,李铭顺,范文芳,《 神雕侠侣 》 是 新加坡 新 传媒 制作 私人 有限公司 出品 的 新加坡 和 马来西亚 合拍 剧 ， 由 马玉辉 、 张 龙敏 执导 ， 李铭顺 和 范文芳 主演 。,神雕侠侣  新加坡 新 传媒 制作 私人 有限公司 出品 新加坡 马来西亚 合拍 剧  马玉辉  张 龙敏 执导  人物一 人物二 主演,1,
TRAIN_SENT_ID_260646,李莎,李立三,异国 奇情 坎坷路 — — 李莎 · 李立三,异国 奇情 坎坷路   人物一  人物二,1,
TRAIN_SENT_ID_264289,贾环,赵姨娘,《 红楼梦 》 第一一八回 ： “ 贾环 本是 一个 钱 没有 的 ， 虽 是 赵姨娘 有些 积蓄 ， 早 被 他 弄 光 了 。 ”,红楼梦  第一一八回   人物一 本是 一个 钱 没有  人物二 积蓄  早 弄 光,-1,
TRAIN_SENT_ID_270871,姜承,欧阳倩,萧 长风 ： 欧阳 世家 的 大 弟子 ， 喜欢 二 小姐 欧阳倩 ， 与 姜承 素有 嫌隙 。,萧 长风  欧阳 世家 弟子  喜欢 二 小姐 人物二  人物一 素有 嫌隙,1,
TRAIN_SENT_ID_265886,杨绛,钱钟书,本书 全面 详实 地 了解 杨绛 和 钱钟书 ， 以及 两家 长辈 的 不为人知 的 轶事 典故,本书 全面 详实 了解 人物一 人物二  两家 长辈 不为人知 轶事 典故,1,
TRAIN_SENT_ID_258939,王熙凤,贾琏,在 刘心武 的 续书中 ， 好强 的 王熙凤 沦为 下 人 ， 再 加上 被 贾琏 报复 ， 她 一路 哭 回 金陵 老家 ， 在 路上 不堪 凌辱 ， 悲惨 而 死 。,刘心武 续书中  好强 人物一 沦为  加上 人物二 报复  一路 哭 回 金陵 老家  路上 不堪 凌辱  悲惨 死,1,
TRAIN_SENT_ID_251627,吴绮莉,吴卓林,吴绮莉 1999 年 跟 影星 成龙 发生 婚外情 ， 生 下 小龙女 吴卓林 。,人物一  年 影星 成龙 发生 婚外情  生 小龙女 人物二,-1,
TRAIN_SENT_ID_275414,董祀,蔡文姬,蔡文姬 和 董祀 生有 一儿 一女 ， 女儿 嫁给 了 司马懿 的 儿子 司马师 为妻 。,人物二 人物一 生有 一儿 一女  女儿 嫁给 司马懿 儿子 司马师 为妻,1,
TRAIN_SENT_ID_284330,王书麒,许秋怡,第一集 : 20130202 嘉宾 : 范振锋 、 李思欣 王书麒 、 许秋怡 单立文 、 胡蓓蔚,第一集   嘉宾  范振锋  李思欣 人物一  人物二 单立文  胡蓓蔚,1,
TRAIN_SENT_ID_283589,侯佩岑,黄伯俊,黄伯俊 传出 订婚 : 与 艺人 侯佩岑 艺人 侯佩岑 传出 订婚 ， 未婚夫 身分 也 曝光 ， 任职 花旗 环球 证券 销售 交易员 的 黄伯俊 。,人物二 传出 订婚  艺人 人物一 艺人 人物一 传出 订婚  未婚夫 身分 曝光  任职 花旗 环球 证券 销售 交易员 人物二,1,
TRAIN_SENT_ID_268505,潘金莲,武大郎,武松 的 哥哥 武大郎 为人忠厚 ， 其妻 潘金莲 与 恶霸 西门庆 私通 将 武大 毒死 。,武松 哥哥 人物二 为人忠厚  其妻 人物一 恶霸 西门庆 私通 武大 毒死,1,
TRAIN_SENT_ID_269219,陆雪琪,张小凡,太极 玄 清道 武功 高人 : 目前 已知 曾 达到 太清 之 境者 ： 青叶 祖师 ， 天成 子 ， 道 玄 ， 张小凡 （ 鬼厉 ) ， 陆雪琪 小凡,太极 玄 清道 武功 高人  目前 已知 达到 太清 境者  青叶 祖师  天成 子  道 玄  人物二  鬼厉   人物一 小凡,1,
TRAIN_SENT_ID_273206,秦香莲,陈世美,服装 指导 陈世美 与 秦香莲 ( 1955 ) ....,服装 指导 人物二 人物一,1,
TRAIN_SENT_ID_277204,张茜,张卫健,"2 . 我要 轻闲 - 张茜 / 张卫健 ( "" 小宝 与 康熙 "" 片尾曲 ) 国语",我要 轻闲  人物一  人物二   小宝 康熙  片尾曲  国语,1,
TRAIN_SENT_ID_276812,丁夫人,曹操,过 不 多久 ， 曹操 派 特使 传谕 丁夫人 ， 说 如果 她 愿意 ， 可以 改嫁 他人 。,多久  人物二 派 特使 传谕 人物一  说 愿意  改嫁,1,
TRAIN_SENT_ID_283908,曾柔,韦小宝,曾柔 形象 : 首先 ， 须 看 韦小宝 到底 是 个 什么 形象 。,人物一 形象   须 人物二 到底 形象,1,
TRAIN_SENT_ID_278721,叶一茜,田亮,《 想 你 的 笑 》 是 由 郭顶 、 唐恬 作词 ， 郭顶 作曲 ， 田亮 、 叶一茜 演唱 的 一首 歌曲 。,想 笑  郭顶  唐恬 作词  郭顶 作曲  人物二  人物一 演唱 一首 歌曲,1,
TRAIN_SENT_ID_269101,刘德华,朱丽倩,不少 人 都 曾 在 马来西亚 遇到 过 刘德华 和 朱丽倩 同行 。,不少 马来西亚 遇到 人物一 人物二 同行,1,
TRAIN_SENT_ID_256232,孙尚香,刘备,回 荆州 汉剧 剧目 : 回 荆州 剧情 : 孙权 周瑜 为 夺 荆州 ， 竟 不择手段 ， 以 孙权 之妹 孙尚香 定 美人计 ， 诱骗 刘备 过江 招亲 ， 挟 其 交出 荆州 。,回 荆州 汉剧 剧目  回 荆州 剧情  孙权 周瑜 夺 荆州  竟 不择手段  孙权 之妹 人物一 定 美人计  诱骗 人物二 过江 招亲  挟 交出 荆州,1,
TRAIN_SENT_ID_283599,艾慧,冯巩,他们 俩 都 是 宣传队 的 成员 ， 在 平时 的 排练 、 演出 中 艾慧 与 冯巩 经常 合作 。,俩 宣传队 成员  平时 排练  演出 中 人物一 人物二 经常 合作,1,
TRAIN_SENT_ID_271894,阎婆惜,宋江,呼保义 宋江 怒 杀 阎婆惜 ， 无奈 之下 逃到 了 小 旋风 柴进 的 府 。,呼保义 人物二 怒 杀 人物一  无奈 之下 逃到 旋风 柴进 府,1,
TRAIN_SENT_ID_264625,纪晓芙,杨不悔,而后 ， 纪晓芙 、 杨不悔 两 母女 也 受伤 来到 了 蝴蝶谷 。,人物一  人物二 两 母女 受伤 来到 蝴蝶谷,-1,
TRAIN_SENT_ID_285650,秦开美,张贤华,家里 的 经济 支柱 是 开 货车 跑 运输 的 张贤华 ， 一次 能 挣 2000 元 ， 秦开美 的 收入 根本无法 支撑 家庭 。,家里 经济 支柱 开 货车 跑 运输 人物二  一次 挣  元  人物一 收入 根本无法 支撑 家庭,1,
TRAIN_SENT_ID_258664,刘禅,刘备,赵云 千军 之中 单骑 救出 刘禅 ， 却 为何 始终 不能 得到 刘备 的 重用 ？,赵云 千军 之中 单骑 救出 人物一  始终 不能 得到 人物二 重用,-1,
TRAIN_SENT_ID_269755,任我行,任盈盈,出寺 后 正式 结交 任盈盈 ， 两人 相救 幽禁 梅庄 的 任我行 。,出寺 正式 结交 人物二  两人 相救 幽禁 梅庄 人物一,-1,
TRAIN_SENT_ID_286786,孙凭,孙书,孙书 为齐 大夫 ， 孙凭 为 齐卿 。,人物二 为齐 大夫  人物一 齐卿,-1,
TRAIN_SENT_ID_268519,潘金莲,武大郎,嫁个 武大郎 难保 不成 潘金莲,嫁个 人物二 难保 人物一,1,
TRAIN_SENT_ID_271985,林丹,谢杏芳,2006 年 ： 林丹 ( 男单 ) 、 谢杏芳 ( 女单 ) 、 高凌 / 黄穗 ( 女双 ) 、 张军 / 高凌 ( 混双 ),年  人物一  男单   人物二  女单   高凌  黄穗  女双   张军  高凌  混双,1,
TRAIN_SENT_ID_258056,周海婴,鲁迅,第四章 最是 伤心 忆 往事 — — 周海婴 的 回望 鲁迅 家族,第四章 最是 伤心 忆 往事   人物一 回望 人物二 家族,-1,
TRAIN_SENT_ID_285540,方瑞,曹禺,1948 年底 ， 经 中共 地下组织 安排 曹禺 经 香港 转道 解放区 ， 方瑞 与 之 同行 。,年底  中共 地下组织 安排 人物二 香港 转道 解放区  人物一 同行,1,
TRAIN_SENT_ID_258365,张兆和,沈从文,本书 用 细腻 动人 的 语言 讲述 沈从文 与 张兆和 烂漫 、 纯真 的 一世 情缘 。,本书 细腻 动人 语言 讲述 人物二 人物一 烂漫  纯真 一世 情缘,1,
TRAIN_SENT_ID_266283,钱学森,蒋英,2011 年 ， 排演 中国 歌剧 《 钱学森 》 ， 担任 女主角 蒋英 。,年  排演 中国 歌剧  人物一   担任 女主角 人物二,1,
TRAIN_SENT_ID_285965,赵员外,金翠莲,金翠莲 的 孤老 赵员外 请 他 在 吃酒 时 “ 上首 坐地 ” ， 他 谦让 说 “ 洒家 怎敢 ？ ”,人物二 孤老 人物一 请 吃酒 时  上首 坐地   谦让 说  洒家 怎敢,1,
TRAIN_SENT_ID_265907,杨绛,钱钟书,她 是 钱钟书 和 杨绛 的 独女 ， 我 大学 的 同窗 。,人物二 人物一 独女  大学 同窗,1,
TRAIN_SENT_ID_273338,秦香莲,陈世美,秦香莲 ： 陈世美 ！,人物一  人物二,1,
TRAIN_SENT_ID_281745,苏荃,韦小宝,韦小宝 神通广大 ， 神龙教 得到 的 大清国 国宝 — — 《 四十二章 经 》 冯晓文 版 苏荃 ( 4 张 ),人物二 神通广大  神龙教 得到 大清国 国宝    四十二章  冯晓文 版 人物一   张,1,
TRAIN_SENT_ID_271461,杨云,杨威,杨威 ： “ 杨云 的 三围 是 2008 年 最美 的 三围 。 ”,人物二   人物一 三围  年 最美 三围,1,
TRAIN_SENT_ID_269290,陆雪琪,张小凡,后 青云 有难 ， 陆雪琪 终因 寡不敌众 即将 自刎 ， 关键时刻 张小凡 赶到 诛杀 了 鬼王 ， 守护 了 青云 。,青云 有难  人物一 终因 寡不敌众 即将 自刎  关键时刻 人物二 赶到 诛杀 鬼王  守护 青云,1,
TRAIN_SENT_ID_255962,蒋介石,宋美龄,武岭 学校 自 创办 以来 ， 备受 蒋家 青睐 ， 1932 年 起 蒋介石 自 兼 校长 ， 宋美龄 、 蒋经国 、 蒋纬国 都 是 校方 董事 。,武岭 学校 创办  备受 蒋家 青睐   年 人物一 兼 校长  人物二  蒋经国  蒋纬国 校方 董事,1,
TRAIN_SENT_ID_279574,马丽娟,赵本山,马丽娟 为 赵本山 添 了 一对 龙凤胎 ， 叫 牛 牛 和 妞妞 。,人物一 人物二 添 一对 龙凤胎  牛 牛 妞妞,1,
TRAIN_SENT_ID_271773,阎婆惜,宋江,全本 三十二 出 ， 一般 只取 其中 涉及 宋江 妾 阎婆惜 与 张文远 私通 部份 演出 。,全本 三十二 出  只取 涉及 人物二 妾 人物一 张文远 私通 部份 演出,1,
TRAIN_SENT_ID_273273,秦香莲,陈世美,除 即兴 之外 ， 也 有 唱 秦香莲 的 ， 骂 陈世美 的 ， 说 岳飞 的 ， 斥 秦桧 的 。,即兴 之外  唱 人物一  骂 人物二  说 岳飞  斥 秦桧,1,
TRAIN_SENT_ID_258652,刘禅,刘备,4 月 ， 刘备 死 于 白帝城 ， 刘禅 继 帝位 。,月  人物二 死 白帝城  人物一 继 帝位,-1,
TRAIN_SENT_ID_282275,张孝若,张謇,历任 校长 有 张謇 、 张詧 、 张孝若 、 郑亦同 、 徐静仁 、 唐启宇 等 ；,历任 校长 人物二  张詧  人物一  郑亦同  徐静仁  唐启宇,-1,
